2004|40.63367|14.6026095
2010|41.1175966|-73.4078968
2008|27.3365805|-82.5308545
2009|41.3828939|2.1774322
2017|40.595479499999996|-73.65688099934732
2012|53.13617215|-7.810340751784169
1991|-32.8417835|-70.5994489
2009|35.2404225|-101.763694
2008|37.885|127.7297
2010|34.2006552|-118.536528
2008|40.2337289|-111.6587085
2014|37.3361663|-121.890591
2005|39.355589|-82.0610404
2011|51.3729007|0.5503120576703684
2018|38.5893934|-119.8345013
1943|33.542425|-112.366267
1997|34.5577721|-115.7444411
2015|33.9776848|-118.448647
1997|26.8105777|73.7684549
2005|43.3600536|-80.3123023
2011|37.7274692|-89.216655
2015|53.5462055|-113.491241
2018|48.25|14.0
1988|51.32660235|-1.3605163180511601
2015|38.4224548|27.1310699
1898|40.3340249|-74.0003002
2008|50.3511112|-3.566904
1964|51.116984849999994|-3.2309708675103264
1896|40.734204|-73.9911071
2005|51.5478149|-0.5315999
2013|40.3642728|-74.9512785
2013|34.3881783|-118.5853957
2013|44.9391565|-123.033121
2015|42.3192548|-85.1824269
2012|43.4200387|-83.9490365
2009|34.0709576|-84.2747329
2013|52.6362|-1.1331969
1975|40.0939993|-75.2529568
1978|34.0178453|-118.2731472
2007|31.772361150000002|35.181634190650314
2004|32.9046474|-105.941835
2003|52.3730796|4.8924534
2005|43.929489|-79.5252267
1978|51.69573855|-0.17695389116130944
2007|51.5710783|0.0064237
1963|-37.938373|146.4703458536187
1959|25.7745212|-80.1330158
2000|40.7944504|-77.8616386
2010|32.9637838|-116.7706277
2016|30.920193|-6.910923
2015|43.8975558|-78.8635324
2006|34.1657672|-118.6059085
2005|54.8926307|-1.4102433840969901
1993|40.506463|-111.4132963
2009|34.4963817|-118.3256348
2014|51.2211097|4.3997081
2017|55.6618019|12.5169523
2015|42.6072552|-83.9293952
2015|33.1775233|-111.547892
2018|38.955696|-77.34188283719988
2008|39.626351|-111.4396325
2014|32.3293809|-83.1137366
2014|35.6892523|51.3896004
2011|-33.8961132|151.1801893
2015|34.2677404|-118.7538071
2008|35.925206|-86.8689419
1902|51.0493286|13.7381437
1915|26.6279798|-80.4494174
1991|39.520498599999996|-7.694729088254785
1990|39.414331000000004|-9.511033286599424
1982|22.1899448|113.5380454
1979|-29.7560726|-57.0867546
2004|38.9997621|-77.02403709829767
1901|35.021041|135.7556075
2006|53.3806626|-1.4702278
1903|31.7788242|35.2257626
1915|37.769368099999994|-122.48218371117709
2006|-54.806115899999995|-68.3184972880496
2011|13.0836939|80.270186
2013|21.1498134|79.0820556
2011|2.9947166000000003|16.10221919878269
2010|37.7487871|14.966850147778693
2011|40.7947222|-73.9425
1986|43.7848982|-79.5923855
1933|-0.14329415|101.62410241439257
2018|39.8964641|-80.1792299
1905|41.0327274|-73.568398
1999|39.4225192|-111.714358
1955|51.5142477|-0.0757186
2009|33.5386858|-112.185994
2011|36.0726355|-79.7919754
2015|42.3632063|-71.3606721
2017|31.549333|-97.1466695
1986|33.1069934|-83.7991173
1962|53.64571545|-2.6380778905897326
2015|34.0145743|-118.4855053
2006|52.95814675|-6.381970708677661
1956|31.8827829|-111.0238017
2012|51.4680988|-0.0666715
2012|11.2450558|75.7754716
1911|34.1616729|-118.052845
2007|44.230687|-76.481323
2010|42.3750997|-71.1056157
1910|33.9478734|-117.3243602
1997|34.0211224|-118.396466
1910|52.0743179|-9.6320661
1950|25.3870275|-80.88026316596292
2009|50.8390983|4.3296526
2008|34.065846|-117.6484304
2011|49.3582063|-120.07625
2011|51.702052|-0.0335908
2015|34.0124425|-85.2559398
1916|40.5997415|-123.8997734
2010|33.7494951|-117.8732213
1900|43.8346256|-74.8997308208811
2008|-28.0023731|153.4145987
1996|54.56746085|-5.983476901864412
2010|42.4733689|-83.2218731
2016|-38.243314999999996|145.08854316331724
2007|-5.4517351000000005|-74.31535615997106
2017|42.1865609|-71.30546
2007|44.9161119|-75.8369285
2015|45.6306954|-122.6744557
2010|41.630663|-87.8536288
2005|40.8416678|-73.9394622
2011|16.7222884|121.0664555
1943|54.7136165|-5.8073112
2012|32.0852997|34.7818064
2016|46.4843023|30.7322878
1949|41.3821174|-73.74185335584792
2011|-37.77922725|175.2010323246593
2005|33.3532137|43.7875674
2007|40.0149856|-105.270545
2009|35.2436969|-89.3500714
1997|41.0751048|-111.9741925
2015|42.3650974|-71.0544954
2009|42.64873625|18.094680152605108
2013|32.4821145|131.10090131445313
2013|21.304547|-157.855676
1979|38.7604815|-92.5617875
2003|43.1579812|-79.2441003
2007|28.7008496|-81.3465575
2012|55.001251|-115.002136
2007|34.729847|-86.5859011
2004|-23.6983884|133.8812885
2008|34.0428494|-118.2476732
1953|28.34378545|-81.52640634031965
2012|46.49272|-80.991211
1978|-34.9281805|138.5999312
2006|40.0149599|-105.2939478
2007|0.3177137|32.5813539
1998|-29.7379146|151.7356326
1984|20.802956799999997|-156.31068331602177
2012|49.2814894|-123.074332
2014|51.54261055|-0.5441796096553357
2006|52.3582579|4.9161619
2013|30.3118769|-95.4560512
2011|37.5385087|-77.43428
2017|32.907705500000006|-96.45633290731256
2012|41.8759152|-72.8012211
2010|40.8090945|-73.6746312
2010|12.9767936|77.590082
2008|34.3557241|-77.8999864
2015|42.5803122|-83.0302033
2016|-37.8142176|144.9631608
2007|40.6320062|-74.0232101
2016|24.562905649999998|-81.77714735645728
2016|34.1866193|-118.4486675
1994|34.2148853|-118.4998204
2017|42.075346|-73.601633
2015|-36.8579135|174.7618244
2012|53.9825271|-1.3852499932684972
2003|40.1564804|-76.9963656
2011|57.5954797|-4.4284337
2011|51.54279655|-0.16248031357798964
2014|36.4239244|44.3283934
2005|38.8540675|-120.8593809
2007|54.92075415|-7.952385214651309
2016|40.7135078|-73.8283132
1974|-31.497|138.545
2008|40.7433066|-74.0323752
2013|43.8374249|4.3600687
2013|46.8591287|-88.7774734
2008|34.1483989|-118.3961877
2005|33.7219991|-116.0372472
2017|37.9747645|-87.5558483
2012|39.415779|-77.4127562
1999|52.937323|-6.233407745448073
2018|33.7489924|-84.3902644
2013|33.4942189|-111.926018
2006|47.6571934|-117.42351
1921|50.8322307|-0.2746717
2006|45.1513635|-75.92074448143958
2016|40.7584343|-73.6348509
2012|40.3839144|-8.3760251
2017|38.4912207|-77.9618216
2013|51.7465723|-0.0190782
2017|-6.7987159|39.2808379
2015|40.3892726|-74.7618285
1917|41.0508886|-72.94798981548601
1913|21.9812746|96.082375
1903|51.1338406|-3.6039948912526802
1915|42.7300784|-73.7012299
1955|37.104153|-113.5841313
2008|41.878711|-71.3825558
2011|24.638916|46.7160104
2008|-35.2738587|149.0975675
2015|42.6741189|-82.902901
1970|34.7428521|-111.4093051
2005|50.8452181|-2.1544079
2017|39.9465386|-75.20465601800055
2011|26.1738374|-97.9945448237368
2006|34.1976308|-119.1803818
2006|34.2182107|-80.2484056
2016|39.4862777|-75.0254256
2013|48.5717084|39.2973153
2016|53.2878314|-6.3622774
2016|41.564217|-82.8396329
2013|50.845904950000005|-0.3026391899711728
2009|28.2441768|-82.7192671
1966|50.8240931|-1.4542632
2008|51.20707485|0.7210361813401444
2012|29.9549375|-90.0501914
2001|43.728800750000005|-79.38371574291823
2004|-34.58647365|150.76933361796068
2008|31.5790667|-90.4407122
2008|34.183671|-118.91183
2010|40.7474966|-74.2635376
1899|42.500096|-70.8578253
2004|-22.9110137|-43.2093727
1990|41.8186395|-71.4088008716793
2014|42.9632405|-85.6678639
2004|51.5149803|-0.3004067
2006|-37.8511511|144.9620399
1961|59.3251172|18.0710935
2003|37.6432525|-118.9668509
1961|47.2505185|13.539561
2016|52.0579495|1.1526345
1897|51.2494169|-0.7630148
2013|38.6280278|-90.1910154
2008|38.5200504|-89.9839935
2008|51.5744322|-0.1526837
2010|31.621106949999998|-94.82182775812122
1972|49.6972997|-54.26124295214966
2012|19.1943294|72.9701779
2013|38.88755355|141.56619128940656
2014|53.2924056|-112.4382519
2008|-18.969|-46.62429255681895
2010|29.0283213|-81.3031098
2017|44.9497487|-93.0931028
2017|27.708317|85.3205817
2016|8.1111653|99.1097298
1912|43.08436|-79.0614686
2008|33.4151005|-111.8314552
1912|19.29348285|-100.46459244066614
1909|39.7546349|-105.22058
2017|34.1508718|-118.4489865
1910|40.8642665|-73.9620823
1939|51.66688635|-0.624285834301358
2012|41.2951563|-83.1555438
2014|45.04513765|-72.16561903932943
2003|47.0505452|8.3054682
1900|15.0275372|120.6913211
2011|38.2493581|-122.039966
2001|39.9427613|-74.0735588
2011|41.2795414|-72.8150989
2016|8.203650849999999|-13.158542362990355
2014|36.9823883|-110.1111116
2010|40.1777112|44.5126233
1991|52.0898639|-4.6455738
2016|19.4326296|-99.1331785
2009|-37.8638261|144.981637
2011|51.8333313|-2.1666674
2008|27.7703796|-82.6695085
2010|52.5186579|-1.9923114
2008|51.5140654|-0.1350494
1995|41.2503717|-74.3107068
